source_id,source_name,source_row,source_feature_name,source_length_mi,facility_id,segment_id,source_action,decision_id,qa_notes
MAJOR_1090,Major Conveyance,1090,Coachella Canal,122.58539371680364,CVY_1C19DBB4,CVY_1C19DBB4_S002,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1091,Major Conveyance,1091,California Aqueduct,43.672664750102804,CVY_64282347,CVY_64282347_S015,used,15,major_spine
MAJOR_1091,Major Conveyance,1091,California Aqueduct,43.672664750102804,CVY_64282347,CVY_64282347_S016,used,15,major_spine
MAJOR_1091,Major Conveyance,1091,California Aqueduct,43.672664750102804,CVY_64282347,CVY_64282347_S017,used,15,major_spine
MAJOR_1091,Major Conveyance,1091,California Aqueduct,43.672664750102804,CVY_64282347,CVY_64282347_S018,used,15,major_spine
MAJOR_1092,Major Conveyance,1092,San Diego Aqueducts,5.0020657062364755,CVY_30CEEF8A,CVY_30CEEF8A_S003,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1093,Major Conveyance,1093,San Diego Aqueducts,11.540439694595106,,,decision_alternate_suppressed,27,Use DeltaMAPP; retain system-level plural alias.
MAJOR_1094,Major Conveyance,1094,San Diego Aqueducts,0.5421980130018834,CVY_30CEEF8A,CVY_30CEEF8A_S004,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1095,Major Conveyance,1095,San Diego Aqueducts,5.919206592012261,CVY_30CEEF8A,CVY_30CEEF8A_S005,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1096,Major Conveyance,1096,GCID Lateral 62-2a,3.276865232939912,,,decision_alternate_suppressed,A24,Second disconnected/source-segment cluster carrying the same facility name.
MAJOR_1097,Major Conveyance,1097,GCID Lateral 64-1C,4.023353126285782,CVY_142DBCC2,CVY_142DBCC2_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1098,Major Conveyance,1098,East Park Feed Canal,7.180315247101284,,,decision_alternate_suppressed,7,DeltaMAPP matched USGS Hydrography better.
MAJOR_1099,Major Conveyance,1099,Intertie,1.3314802950817264,CVY_0092AF31,CVY_0092AF31_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1100,Major Conveyance,1100,Intertie,3.183410520354863,CVY_0092AF31,CVY_0092AF31_S002,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1101,Major Conveyance,1101,Lohman Ridge Tunnel,3.703067374733294,CVY_356E778D,CVY_356E778D_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1102,Major Conveyance,1102,Camptonville Tunnel,1.1600406501113993,CVY_211C3D77,CVY_211C3D77_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1103,Major Conveyance,1103,New Colgate Tunnel,5.246064825009852,CVY_555C5B57,CVY_555C5B57_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1104,Major Conveyance,1104,Putah South Canal,33.49039733820338,CVY_2CE484C8,CVY_2CE484C8_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1105,Major Conveyance,1105,North Bay Aqueduct,28.254279075573628,CVY_6860DB5D,CVY_6860DB5D_S008,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1106,Major Conveyance,1106,San Luis Canal,102.85760839473731,,,decision_alternate_suppressed,10,Official joint-use mileage supports DeltaMAPP row 232; retain both CVP and SWP memberships.
MAJOR_1107,Major Conveyance,1107,Charro Valley Pipeline,13.169164875050376,CVY_560954EC,CVY_560954EC_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1108,Major Conveyance,1108,,6.680451961214279,CVY_3FFCAAC1,CVY_3FFCAAC1_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1109,Major Conveyance,1109,South Coast Conduit,10.004823113768882,CVY_501E685C,CVY_501E685C_S003,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1110,Major Conveyance,1110,Tecolote Tunnel,6.717892058813589,CVY_6BDB5A06,CVY_6BDB5A06_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1111,Major Conveyance,1111,Mission Hills/Santa Inez Aqueduct Extension,28.387803475531157,CVY_1E540262,CVY_1E540262_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1112,Major Conveyance,1112,Coastal Branch Aqueduct,117.0618372886763,CVY_5440957E,CVY_5440957E_S007,used,A75,major_spine
MAJOR_1113,Major Conveyance,1113,Berenda Mesa Canal,15.428639420904782,CVY_0E0EE5E3,CVY_0E0EE5E3_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1113,Major Conveyance,1113,Berenda Mesa Canal,15.428639420904782,CVY_0E0EE5E3,CVY_0E0EE5E3_S002,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1113,Major Conveyance,1113,Berenda Mesa Canal,15.428639420904782,CVY_0E0EE5E3,CVY_0E0EE5E3_S003,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1114,Major Conveyance,1114,Arvin-Edison Canal,47.19591064096619,CVY_60C45A04,CVY_60C45A04_S003,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1115,Major Conveyance,1115,Kern River Canal,9.975600980484662,CVY_587AA2E7,CVY_587AA2E7_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1116,Major Conveyance,1116,Kern Water Bank Canal,5.620573955122509,,,decision_alternate_suppressed,28,Use DeltaMAPP.
MAJOR_1117,Major Conveyance,1117,Cross Valley Canal,13.693363543758489,,,exact_duplicate_suppressed,,
MAJOR_1118,Major Conveyance,1118,Kern River Intertie,0.11028171273892863,CVY_5C664CD8,CVY_5C664CD8_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1119,Major Conveyance,1119,Los Angeles Aqueduct,0.9062205848299032,CVY_0EBAA903,CVY_0EBAA903_S148,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1120,Major Conveyance,1120,Los Angeles Aqueduct,0.6912545507281547,CVY_0EBAA903,CVY_0EBAA903_S149,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1121,Major Conveyance,1121,Los Angeles Aqueduct,1.181595541045051,CVY_0EBAA903,CVY_0EBAA903_S150,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1122,Major Conveyance,1122,Los Angeles Aqueduct,0.4431739848163885,CVY_0EBAA903,CVY_0EBAA903_S151,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1123,Major Conveyance,1123,Los Angeles Aqueduct,1.0774602466679968,CVY_0EBAA903,CVY_0EBAA903_S152,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1124,Major Conveyance,1124,Los Angeles Aqueduct,0.6064110283871832,CVY_0EBAA903,CVY_0EBAA903_S153,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1125,Major Conveyance,1125,Los Angeles Aqueduct,0.6374691022063429,CVY_0EBAA903,CVY_0EBAA903_S154,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1126,Major Conveyance,1126,Los Angeles Aqueduct,1.1487847525812473,CVY_0EBAA903,CVY_0EBAA903_S155,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1127,Major Conveyance,1127,Los Angeles Aqueduct,0.575012377577541,CVY_0EBAA903,CVY_0EBAA903_S156,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1128,Major Conveyance,1128,Los Angeles Aqueduct,0.791685409843097,CVY_0EBAA903,CVY_0EBAA903_S157,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1129,Major Conveyance,1129,Los Angeles Aqueduct,0.6020359257820532,CVY_0EBAA903,CVY_0EBAA903_S158,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1130,Major Conveyance,1130,Los Angeles Aqueduct,0.7470584121774786,CVY_0EBAA903,CVY_0EBAA903_S159,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1131,Major Conveyance,1131,Los Angeles Aqueduct,0.9384642812532334,CVY_0EBAA903,CVY_0EBAA903_S160,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1132,Major Conveyance,1132,Los Angeles Aqueduct,3.4268576004404694,CVY_0EBAA903,CVY_0EBAA903_S161,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1133,Major Conveyance,1133,Los Angeles Aqueduct,1.9371596353720684,CVY_0EBAA903,CVY_0EBAA903_S162,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1134,Major Conveyance,1134,Los Angeles Aqueduct,2.0042763366155305,CVY_0EBAA903,CVY_0EBAA903_S163,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1135,Major Conveyance,1135,Los Angeles Aqueduct,4.155155517304774,CVY_0EBAA903,CVY_0EBAA903_S164,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1136,Major Conveyance,1136,Los Angeles Aqueduct,0.9976536844543462,CVY_0EBAA903,CVY_0EBAA903_S165,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1137,Major Conveyance,1137,Los Angeles Aqueduct,2.9459441799903407,CVY_0EBAA903,CVY_0EBAA903_S166,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1138,Major Conveyance,1138,Los Angeles Aqueduct,1.8492743726084753,CVY_0EBAA903,CVY_0EBAA903_S167,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1139,Major Conveyance,1139,Los Angeles Aqueduct,1.9022905441367348,CVY_0EBAA903,CVY_0EBAA903_S168,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1140,Major Conveyance,1140,Los Angeles Aqueduct,1.4857766065455806,CVY_0EBAA903,CVY_0EBAA903_S169,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1141,Major Conveyance,1141,Los Angeles Aqueduct,4.341389211564054,CVY_0EBAA903,CVY_0EBAA903_S170,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1142,Major Conveyance,1142,Los Angeles Aqueduct,1.1573857791474031,CVY_0EBAA903,CVY_0EBAA903_S171,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1143,Major Conveyance,1143,Los Angeles Aqueduct,2.713401569891951,CVY_0EBAA903,CVY_0EBAA903_S172,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1144,Major Conveyance,1144,Los Angeles Aqueduct,1.7351119621102027,CVY_0EBAA903,CVY_0EBAA903_S173,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1145,Major Conveyance,1145,Los Angeles Aqueduct,1.5030536617740282,CVY_0EBAA903,CVY_0EBAA903_S174,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1146,Major Conveyance,1146,Los Angeles Aqueduct,1.776735235689579,CVY_0EBAA903,CVY_0EBAA903_S175,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1147,Major Conveyance,1147,Los Angeles Aqueduct,0.9383547161619874,CVY_0EBAA903,CVY_0EBAA903_S176,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1148,Major Conveyance,1148,Los Angeles Aqueduct,2.533308306065359,CVY_0EBAA903,CVY_0EBAA903_S177,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1149,Major Conveyance,1149,Los Angeles Aqueduct,2.258204295192138,CVY_0EBAA903,CVY_0EBAA903_S178,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1150,Major Conveyance,1150,Los Angeles Aqueduct,1.7049897134869105,CVY_0EBAA903,CVY_0EBAA903_S179,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1151,Major Conveyance,1151,Los Angeles Aqueduct,0.4876815751398981,CVY_0EBAA903,CVY_0EBAA903_S180,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1152,Major Conveyance,1152,Los Angeles Aqueduct,2.4097696471158536,CVY_0EBAA903,CVY_0EBAA903_S181,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1153,Major Conveyance,1153,Los Angeles Aqueduct,1.8067230244432972,CVY_0EBAA903,CVY_0EBAA903_S182,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1154,Major Conveyance,1154,Los Angeles Aqueduct,1.9215919360989648,CVY_0EBAA903,CVY_0EBAA903_S183,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1155,Major Conveyance,1155,Los Angeles Aqueduct,2.3870366133785783,CVY_0EBAA903,CVY_0EBAA903_S184,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1156,Major Conveyance,1156,Los Angeles Aqueduct,0.6556655279492373,CVY_0EBAA903,CVY_0EBAA903_S185,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1157,Major Conveyance,1157,Los Angeles Aqueduct,5.650121131497539,CVY_0EBAA903,CVY_0EBAA903_S186,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1158,Major Conveyance,1158,Los Angeles Aqueduct,0.7115669624936104,CVY_0EBAA903,CVY_0EBAA903_S187,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1159,Major Conveyance,1159,Los Angeles Aqueduct,0.9879540708440866,CVY_0EBAA903,CVY_0EBAA903_S188,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1160,Major Conveyance,1160,Los Angeles Aqueduct,1.2175857453542933,CVY_0EBAA903,CVY_0EBAA903_S189,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1161,Major Conveyance,1161,Los Angeles Aqueduct,0.09433935737252423,CVY_0EBAA903,CVY_0EBAA903_S190,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1162,Major Conveyance,1162,Los Angeles Aqueduct,3.8680043106894137,CVY_0EBAA903,CVY_0EBAA903_S191,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1163,Major Conveyance,1163,Los Angeles Aqueduct-Lee Vining Tunnel,13.978935297281621,CVY_622E1BC5,CVY_622E1BC5_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1164,Major Conveyance,1164,Los Angeles Aqueduct,26.609189242003364,CVY_0EBAA903,CVY_0EBAA903_S192,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1165,Major Conveyance,1165,Los Angeles Aqueduct,7.919594007728319,CVY_0EBAA903,CVY_0EBAA903_S193,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1166,Major Conveyance,1166,Los Angeles Aqueduct,3.410071140731963,CVY_0EBAA903,CVY_0EBAA903_S194,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1167,Major Conveyance,1167,Los Angeles Aqueduct,9.71877605572228,CVY_0EBAA903,CVY_0EBAA903_S195,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1168,Major Conveyance,1168,Bouquet Pipeline,3.385177204936441,CVY_386EA939,CVY_386EA939_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1169,Major Conveyance,1169,Los Angeles Aqueduct,4.325758272394831,CVY_0EBAA903,CVY_0EBAA903_S196,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1170,Major Conveyance,1170,Los Angeles Aqueduct,4.172116951577754,CVY_0EBAA903,CVY_0EBAA903_S197,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1171,Major Conveyance,1171,Los Angeles Aqueduct,3.7732490303028166,CVY_0EBAA903,CVY_0EBAA903_S198,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1172,Major Conveyance,1172,Los Angeles Aqueduct,9.81501638688487,CVY_0EBAA903,CVY_0EBAA903_S199,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1173,Major Conveyance,1173,Los Angeles Aqueduct,7.830068858184501,CVY_0EBAA903,CVY_0EBAA903_S200,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1174,Major Conveyance,1174,Los Angeles Aqueduct,3.7386719693370023,CVY_0EBAA903,CVY_0EBAA903_S201,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1175,Major Conveyance,1175,Los Angeles Aqueduct,4.474471638096336,CVY_0EBAA903,CVY_0EBAA903_S202,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1176,Major Conveyance,1176,Los Angeles Aqueduct,23.696400406668666,CVY_0EBAA903,CVY_0EBAA903_S203,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1177,Major Conveyance,1177,Los Angeles Aqueduct,1.3454525482322541,CVY_0EBAA903,CVY_0EBAA903_S204,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1178,Major Conveyance,1178,Los Angeles Aqueduct,0.17894582070999093,CVY_0EBAA903,CVY_0EBAA903_S205,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1179,Major Conveyance,1179,Los Angeles Aqueduct,37.156490089686194,CVY_0EBAA903,CVY_0EBAA903_S206,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1180,Major Conveyance,1180,Los Angeles Aqueduct,17.771798512188425,CVY_0EBAA903,CVY_0EBAA903_S207,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1181,Major Conveyance,1181,Los Angeles Aqueduct,22.047635351036927,CVY_0EBAA903,CVY_0EBAA903_S208,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1182,Major Conveyance,1182,Los Angeles Aqueduct,38.63314479771005,CVY_0EBAA903,CVY_0EBAA903_S209,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1183,Major Conveyance,1183,Los Angeles Aqueduct,3.3163146678827196,CVY_0EBAA903,CVY_0EBAA903_S210,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1184,Major Conveyance,1184,Los Angeles Aqueduct,28.162838419226798,CVY_0EBAA903,CVY_0EBAA903_S211,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1185,Major Conveyance,1185,Los Angeles Aqueduct,13.391074998700072,CVY_0EBAA903,CVY_0EBAA903_S212,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1186,Major Conveyance,1186,,9.81469252127177,CVY_65671991,CVY_65671991_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1187,Major Conveyance,1187,,3.874212375608929,CVY_65671993,CVY_65671993_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1188,Major Conveyance,1188,,0.17915413344454645,,,short_unnamed_provisional_omitted,,
MAJOR_1189,Major Conveyance,1189,,0.06371493022328813,,,short_unnamed_provisional_omitted,,
MAJOR_1190,Major Conveyance,1190,,9.808931917743719,CVY_21CDAFA6,CVY_21CDAFA6_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1191,Major Conveyance,1191,,2.959522028209982,CVY_21CDAFA6,CVY_21CDAFA6_S002,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1192,Major Conveyance,1192,,4.9677817122910035,CVY_32AA7F1D,CVY_32AA7F1D_S001,used,A82,major
MAJOR_1193,Major Conveyance,1193,Inland Feeder,35.48183482217584,CVY_2D0D2F76,CVY_2D0D2F76_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1194,Major Conveyance,1194,Main Canal,45.57919650056399,CVY_3F86BADC,CVY_3F86BADC_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1195,Major Conveyance,1195,Main Canal,37.574016543703024,CVY_3F86BADC,CVY_3F86BADC_S002,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1196,Major Conveyance,1196,East Highline Canal,53.35123403594186,CVY_29FAB178,CVY_29FAB178_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1197,Major Conveyance,1197,Delta-Mendota Canal,116.61497300435079,,,exact_duplicate_suppressed,,
MAJOR_1198,Major Conveyance,1198,Delta-Mendota Canal,0.47662685593901843,CVY_65F6DC6F,CVY_65F6DC6F_S001,used,6,major
MAJOR_1199,Major Conveyance,1199,Westley Wasteway,4.00598299568619,CVY_734E3829,CVY_734E3829_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1200,Major Conveyance,1200,Volta Wasteway,12.118307923537749,CVY_5600C33F,CVY_5600C33F_S001,used,11,major
MAJOR_1201,Major Conveyance,1201,Colorado River Aqueduct,16.600808781727796,CVY_7B1C542C,CVY_7B1C542C_S002,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1202,Major Conveyance,1202,Colorado River Aqueduct,3.028296757045438,CVY_7B1C542C,CVY_7B1C542C_S003,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1203,Major Conveyance,1203,Colorado River Aqueduct,8.277319992804445,CVY_7B1C542C,CVY_7B1C542C_S004,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1204,Major Conveyance,1204,Colorado River Aqueduct,3.2039620029020814,CVY_7B1C542C,CVY_7B1C542C_S005,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1205,Major Conveyance,1205,Colorado River Aqueduct,50.46117897184575,CVY_7B1C542C,CVY_7B1C542C_S006,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1206,Major Conveyance,1206,Colorado River Aqueduct,13.632826460811179,CVY_7B1C542C,CVY_7B1C542C_S007,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1207,Major Conveyance,1207,Colorado River Aqueduct,20.667489782874163,CVY_7B1C542C,CVY_7B1C542C_S008,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1208,Major Conveyance,1208,Colorado River Aqueduct,4.219499179335654,CVY_7B1C542C,CVY_7B1C542C_S009,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1209,Major Conveyance,1209,Colorado River Aqueduct,35.07876254828902,CVY_7B1C542C,CVY_7B1C542C_S010,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1210,Major Conveyance,1210,Colorado River Aqueduct,4.126163328838882,CVY_7B1C542C,CVY_7B1C542C_S011,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1211,Major Conveyance,1211,Colorado River Aqueduct,54.40171518712371,CVY_7B1C542C,CVY_7B1C542C_S012,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1212,Major Conveyance,1212,Bowman Canal,0.26070168487944734,CVY_7A262331,CVY_7A262331_S005,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1213,Major Conveyance,1213,Clear Creek Tunnel,10.585839588204816,,,exact_duplicate_suppressed,,
MAJOR_1214,Major Conveyance,1214,Spring Creek Power Conduit,2.951019672277574,,,decision_alternate_suppressed,A61,Component names and types are more informative than one generalized duplicate line.
MAJOR_1215,Major Conveyance,1215,Spring Creek PH Penstock and Tailrace,0.3692439954536557,,,decision_alternate_suppressed,17,Use separate DeltaMAPP components.
MAJOR_1216,Major Conveyance,1216,Clear Creek Tunnel,0.5843250759513059,CVY_5CDC2202,CVY_5CDC2202_S002,used,16,split_components_major_tunnel
MAJOR_1216,Major Conveyance,1216,Clear Creek Tunnel,0.5843250759513059,CVY_5CDC2202,CVY_5CDC2202_S003,used,16,split_components_major_tunnel
MAJOR_1217,Major Conveyance,1217,Upper Miocene Canal,10.005316071655079,CVY_74D9971D,CVY_74D9971D_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1218,Major Conveyance,1218,Upper Miocene Canal,10.005316071655079,CVY_74D9971D,CVY_74D9971D_S002,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1219,Major Conveyance,1219,Line Saddle PH Penstock,1.1024424243644304,CVY_74560277,CVY_74560277_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1220,Major Conveyance,1220,Upper Miocene Canal,11.564331260948434,CVY_74D9971D,CVY_74D9971D_S003,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1221,Major Conveyance,1221,Lower Miocene Canal,9.731588163108686,CVY_38D5EEC4,CVY_38D5EEC4_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1222,Major Conveyance,1222,Bert Nielsen Lateral,2.6676003135366617,CVY_07B16018,CVY_07B16018_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1223,Major Conveyance,1223,River Branch Canal,12.884891635543443,CVY_0DBA473B,CVY_0DBA473B_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1224,Major Conveyance,1224,Provident Main Canal,3.6177019270689788,CVY_2F16F672,CVY_2F16F672_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1225,Major Conveyance,1225,,0.4002837623964025,,,short_unnamed_provisional_omitted,,
MAJOR_1226,Major Conveyance,1226,MID Supply Canal,11.553557756237621,CVY_6426A906,CVY_6426A906_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1227,Major Conveyance,1227,2 Mile Supply Canal,1.979123434281962,CVY_765E0702,CVY_765E0702_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1228,Major Conveyance,1228,Knights Landing Ridgecut,7.422914771258103,CVY_072D51A1,CVY_072D51A1_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1229,Major Conveyance,1229,Alejandro Canal,6.034032483368686,,,exact_duplicate_suppressed,,
MAJOR_1230,Major Conveyance,1230,Arvin-Edison Intertie Pipeline,4.2889401416762025,CVY_7139F00F,CVY_7139F00F_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1231,Major Conveyance,1231,Levee #1 Canal,1.5954443377056868,CVY_3B2725AB,CVY_3B2725AB_S001,used,A35,major
MAJOR_1232,Major Conveyance,1232,Gates Canal,4.8205840324695455,CVY_321EACDF,CVY_321EACDF_S002,used,34,major_spine
MAJOR_1233,Major Conveyance,1233,AE-CV Intertie,0.04526592466337793,CVY_51AB1A18,CVY_51AB1A18_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1234,Major Conveyance,1234,Pioneer Canal??,6.050580379469508,CVY_383E2479,CVY_383E2479_S002,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1235,Major Conveyance,1235,Pond Poso Canal,32.20967922057718,CVY_3EB4894E,CVY_3EB4894E_S003,used,A69,major
MAJOR_1236,Major Conveyance,1236,Main Canal,3.313804153912926,CVY_25039264,CVY_25039264_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1237,Major Conveyance,1237,Lateral K,2.0382690837879864,CVY_1567D880,CVY_1567D880_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1238,Major Conveyance,1238,Hendriks Canal,10.954370294387088,CVY_13B2200D,CVY_13B2200D_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1239,Major Conveyance,1239,California Aqueduct,2.8486778679937994,CVY_20C08296,CVY_20C08296_S037,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1240,Major Conveyance,1240,West Stanislaus Main Canal,5.262540269667481,CVY_34936039,CVY_34936039_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1241,Major Conveyance,1241,East Side Irrigation Canal,16.67670914701312,,,exact_duplicate_suppressed,,
MAJOR_1242,Major Conveyance,1242,Eastside Irrigation Pipeline,0.9520508322949501,CVY_38E25FD5,CVY_38E25FD5_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1243,Major Conveyance,1243,San Luis Drain,13.26870177902567,CVY_0167BFA9,CVY_0167BFA9_S002,used,20,separate_facility_drain
MAJOR_1244,Major Conveyance,1244,Crescent Ditch,7.859741031544576,CVY_63CDDCE4,CVY_63CDDCE4_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1245,Major Conveyance,1245,Cache Slough Pipeline,15.75831128558516,CVY_7E4B2427,CVY_7E4B2427_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1246,Major Conveyance,1246,American Canyon Pipeline,7.919515113609055,CVY_079295DA,CVY_079295DA_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1247,Major Conveyance,1247,Stockton Diverting Canal,4.8613940278685455,CVY_40EB026B,CVY_40EB026B_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1248,Major Conveyance,1248,Modesto Main Canal,12.65860019186013,,,exact_duplicate_suppressed,,
MAJOR_1249,Major Conveyance,1249,Columbia Canal,18.548450742039297,,,exact_duplicate_suppressed,,
MAJOR_1250,Major Conveyance,1250,Helm Ditch,5.395654152572056,CVY_692A4E5E,CVY_692A4E5E_S001,used,UNREVIEWED,provisional_source_inclusion
MAJOR_1251,Major Conveyance,1251,Columbia Canal,3.5877705297249616,CVY_25A76ECB,CVY_25A76ECB_S002,used,UNREVIEWED,provisional_source_inclusion
