facility_id,canonical_name,lbl,lbl_full,aliases,parent_system,project_family,project_name,project_division,project_unit,project_subunit,project_path,ownership_class,owner_agency,operator_agency,facility_group,facility_type,network_role,display_rank,display_rank_source,display_rank_reason,status,length_mi,segment_count,geometry_confidence,decision_ids,facility_crosses_blm,facility_length_on_blm_mi,facility_min_blm_distance_mi,facility_blm_field_offices
CVY_40912DAD,Maple Canal,Maple Canal,Maple Canal,,,Local/regional public,Kern Delta Water District,,,,,Local/regional public,,Kern Delta Water District,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,9.977324966735246,1,medium,UNREVIEWED,FALSE,0,2.933132596088835,
CVY_40E33824,KLAMATH P-1 CANAL,KLAMATH P-1 CANAL,KLAMATH P-1 CANAL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,9.313090031469073,1,medium,UNREVIEWED,FALSE,0,2.230545773797794,
CVY_40EB026B,Stockton Diverting Canal,Stockton Diverting Canal,Stockton Diverting Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.8613940278685455,1,medium,UNREVIEWED,FALSE,0,18.81310245106036,
CVY_40F1265A,Cascade Canal,Cascade Canal,Cascade Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,11.102174886511557,1,medium,UNREVIEWED,TRUE,0.1982257248324554,0,
CVY_410E6608,Dutch Flat #2 Flume,Dutch Flat #2 Flume,Dutch Flat #2 Flume,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.567164477479651,1,medium,UNREVIEWED,TRUE,0.29617162735006186,0,
CVY_411D6E98,V-drain,V-drain,V-drain,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,0.7752929831841651,1,medium,UNREVIEWED,FALSE,0,21.078149694923262,
CVY_41818638,Kern Island Canal – Central Branch,Central Branch,Kern Island Canal – Central Branch,Central Branch,Kern Island Canal system,Local/regional public,Kern Island Canal system,,,,,Local/regional public,,Kern Delta Water District,Open conveyance,Canal,Branch,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,14.090731028603301,1,high,4,FALSE,0,4.5052173301221,
CVY_41C6A04D,Boardman Canal,Boardman Canal,Boardman Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,59.12566937371816,60,medium,UNREVIEWED,FALSE,0,4.1406129938761997e-4,
CVY_41C73366,Drum Canal,Drum Canal,Drum Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PG&E,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,9.305730942092573,1,medium,UNREVIEWED,FALSE,0,2.396946630355971,
CVY_41D76488,Lakeland Canal,Lakeland Canal,Lakeland Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,Kings River Water Association,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,30.61152774369496,4,medium,UNREVIEWED,FALSE,0,0.618790110469159,
CVY_420134B6,Firebaugh Wasteway,Firebaugh Wasteway,Firebaugh Wasteway,,,Local/regional public,Central California Irrigation District,,,,,Local/regional public,,Central California Irrigation District,Drainage,Wasteway,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,1.1197270340958558,1,medium,UNREVIEWED,FALSE,0,4.19757036034531,
CVY_42BE5888,E Perry Canal,E Perry Canal,E Perry Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.7436882380497519,1,medium,UNREVIEWED,FALSE,0,4.743018169350695,
CVY_42D76C39,South Bay Aqueduct,South Bay Aqueduct,South Bay Aqueduct,,,SWP,State Water Project,South Bay Aqueduct,,,South Bay Aqueduct,California state,,State Water Project; Department of Water Resources; State,Closed conveyance; Open conveyance,Pipeline; Aqueduct,Mainline,regional_major,reviewed_override,Major State Water Project regional delivery system.,unknown,109.75449218274768,97,medium,UNREVIEWED,FALSE,0,0.6884773182652714,
CVY_42DAEC68,SODA CREEK CANAL,SODA CREEK CANAL,SODA CREEK CANAL,,,Other Reclamation,Rogue River Basin Project,,Talent Division,,Talent Division,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.5798265007633168,1,medium,UNREVIEWED,FALSE,0,12.734574306823001,
CVY_42E3050F,Ygnacio Loop Canal,Ygnacio Loop Canal,Ygnacio Loop Canal,Ygnacio Canal; Ygnatio Loop Canal,Reclamation conveyance system; project assignment to be verified,Local/regional public,Reclamation conveyance system; project assignment to be verified,,,,,Local/regional public,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,5.13288254965131,1,medium,A15,FALSE,0,2.607219286098232,
CVY_4331AD2E,H Road,H Road,H Road,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.691278280773067,4,medium,UNREVIEWED,FALSE,0,17.096765511345534,
CVY_43BE520A,Unnamed conveyance — Major Conveyance row 99,Unnamed conveyance — Major Conveyance row 99,Unnamed conveyance — Major Conveyance row 99,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,6.520296317891767,1,low,UNREVIEWED,FALSE,0,9.757993790011053,
CVY_4401D35D,Bennett Loop,Bennett Loop,Bennett Loop,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.4373468379832672,4,medium,UNREVIEWED,FALSE,0,21.355568972648182,
CVY_4408DCAE,Winters Canal,Winters Canal,Winters Canal,,,Local/regional public,Local/regional public system,,,,,Local/regional public,Yolo County FCWCD,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,15.997259284812142,1,medium,UNREVIEWED,FALSE,0,3.7289651089011135,
CVY_44177ED2,Natomas East Main Drainage Canal,Natomas East Main Drainage Canal,Natomas East Main Drainage Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,14.384312134907423,3,medium,UNREVIEWED,FALSE,0,12.10238185851921,
CVY_441A19AF,Unnamed conveyance — Major Conveyance row 668,Unnamed conveyance — Major Conveyance row 668,Unnamed conveyance — Major Conveyance row 668,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,3.23036271380087,1,low,UNREVIEWED,FALSE,0,4.149232556928027,
CVY_443A21AF,"Peters Pipeline 84""","Peters Pipeline 84""","Peters Pipeline 84""",,,Unknown/unassigned,Unassigned,,,,,Unknown,SEWD,,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,9.580177975765253,1,medium,UNREVIEWED,FALSE,0,16.221622376777006,
CVY_4519420B,Arroyo Canal,Arroyo Canal,Arroyo Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,21.604095915221027,1,medium,UNREVIEWED,FALSE,0,11.398364420999796,
CVY_4558314C,Boardman-Fiddler Green Diversion,Boardman-Fiddler Green Diversion,Boardman-Fiddler Green Diversion,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.0652315902262208,3,medium,UNREVIEWED,FALSE,0,1.4977444135587088,
CVY_45B36FD3,Elkhorn Main,Elkhorn Main,Elkhorn Main,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,3.985331279551897,7,medium,UNREVIEWED,FALSE,0,21.919417526887422,
CVY_45DAD276,E Drain,E Drain,E Drain,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,2.910758602401744,5,medium,UNREVIEWED,FALSE,0,15.757519870690286,
CVY_461382AF,DROP 2 CANAL,DROP 2 CANAL,DROP 2 CANAL,,,Other Reclamation,Boulder Canyon Project,,All-American Canal system,,All-American Canal system,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,7.093423923013981,2,medium,UNREVIEWED,TRUE,1.2533319106837857,0,
CVY_4641D08E,Riverside Canal,Riverside Canal,Riverside Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,7.904913540740191,1,medium,UNREVIEWED,FALSE,0,17.758056539313863,
CVY_467A65E2,Rattlesnake Canal,Rattlesnake Canal,Rattlesnake Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,13.244939539681155,1,medium,UNREVIEWED,TRUE,0.3054355848320902,0,
CVY_46B837F8,YCWA Main Canal,YCWA Main Canal,YCWA Main Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Mainline,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,12.801370695033912,3,medium,UNREVIEWED,FALSE,0,1.0872297058898175,
CVY_46BE5E84,Belding Lateral,Belding Lateral,Belding Lateral,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,2.3670544958454305,2,medium,UNREVIEWED,FALSE,0,17.756499891939857,
CVY_46E18745,Vestal Drain,Vestal Drain,Vestal Drain,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,0.7357367099358292,1,medium,UNREVIEWED,FALSE,0,23.05347154762699,
CVY_46E34E7F,KDD NORTH CANAL,KDD NORTH CANAL,KDD NORTH CANAL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,13.76815381716888,1,medium,UNREVIEWED,FALSE,0,7.212752390658001,
CVY_46EBB93E,Los Vaqueros Transfer Pipeline,Los Vaqueros Transfer Pipeline,Los Vaqueros Transfer Pipeline,,,Unknown/unassigned,Unassigned,,,,,Local/regional public,,Local,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.54062805138,3,medium,UNREVIEWED,FALSE,0,11.552996177845861,
CVY_4725E671,East Park Feed Canal,East Park Feed Canal,East Park Feed Canal,East Park Feeder Canal,East Park / Reclamation conveyance system,Other Reclamation,Orland Project,,Orland Project conveyance,,Orland Project conveyance,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,7.218779552630391,1,high,7,FALSE,0,0.13191612993356686,
CVY_47BC8F0A,Big Dry Creek Res. to Little Dry Creek Connector,Big Dry Creek Res. to Little Dry Creek Connector,Big Dry Creek Res. to Little Dry Creek Connector,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.4865612701761455,1,medium,UNREVIEWED,FALSE,0,8.844614793344116,
CVY_47C0C85F,CORNING CANAL PUMPING PLANT INTAKE CHANNEL,CORNING CANAL PUMPING PLANT INTAKE CHANNEL,CORNING CANAL PUMPING PLANT INTAKE CHANNEL,,,CVP,Central Valley Project,Sacramento River Division,Sacramento Canals Unit,Corning Canal,Sacramento River Division > Sacramento Canals Unit > Corning Canal,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Intake,local_supporting,automatic,Automatic standard/local rank.,unknown,0.49209575241740383,1,medium,UNREVIEWED,FALSE,0,3.6705112826791533,
CVY_47DCE403,Gates Canal,Gates Canal,Gates Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,North Kern Water Storage District,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,3.3822404384678886,1,medium,UNREVIEWED,FALSE,0,7.000484600977526,
CVY_47E0997D,Lerdo Canal,Lerdo Canal,Lerdo Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,North Kern Water Storage District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,16.06560677261651,1,medium,UNREVIEWED,FALSE,0,2.8252650875353114,
CVY_47E40DBD,Eastside Canal,Eastside Canal,Eastside Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.3725090240777633,2,medium,UNREVIEWED,FALSE,0,0.26753844285499123,
CVY_47E8E247,BWGID Traynor Lateral,BWGID Traynor Lateral,BWGID Traynor Lateral,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,2.2271247558768663,3,medium,UNREVIEWED,FALSE,0,14.725715536684175,
CVY_48448967,Outside Canal,Outside Canal,Outside Canal,,,Local/regional public,Central California Irrigation District,,,,,Local/regional public,,Central California Irrigation District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,61.46123953343976,2,medium,UNREVIEWED,FALSE,0,1.5311607105973961,
CVY_488FFDB7,All American Canal,All American Canal,All American Canal,,,Other Reclamation,Boulder Canyon Project,,All-American Canal system,,All-American Canal system,Federal,,US Bureau of Reclamation; Imperial Irrigation District,Open conveyance,Canal,Unknown,statewide_major,reviewed_override,Principal Boulder Canyon Project conveyance for Imperial Valley.,unknown,159.73570168769186,3,medium,UNREVIEWED,TRUE,18.58506377498126,0,
CVY_48C15B33,Farmington Lateral,Farmington Lateral,Farmington Lateral,Farington Lateral,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,8.608173830875542,1,high,A32,FALSE,0,14.420841393385727,
CVY_48C532B7,Kimura,Kimura,Kimura,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.46303562291267,1,medium,UNREVIEWED,FALSE,0,17.53031745460782,
CVY_48F8CB00,East Drainage Canal,East Drainage Canal,East Drainage Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,11.28135355410471,10,medium,UNREVIEWED,FALSE,0,13.466001755047992,
CVY_48FC2D9D,HOWARD PRAIRIE DELIVERY CANAL,HOWARD PRAIRIE DELIVERY CANAL,HOWARD PRAIRIE DELIVERY CANAL,,,Other Reclamation,Rogue River Basin Project,,Talent Division,,Talent Division,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,18.282612072208316,3,medium,UNREVIEWED,FALSE,0,7.537896648363241,
CVY_49033036,Peoples Ditch,Peoples Ditch,Peoples Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,,Kings River Water Association,Distribution/local,Ditch,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,21.90156589372007,2,medium,UNREVIEWED,FALSE,0,9.91799067489948,
CVY_490AA1D2,Ralston Powerplant Penstock,Ralston Powerplant Penstock,Ralston Powerplant Penstock,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Power conveyance,Penstock,Power delivery,local_supporting,automatic,Automatic standard/local rank.,unknown,0.3202249957038255,1,medium,UNREVIEWED,FALSE,0,2.427937418776631,
CVY_4A033C0F,Sutter County Extension Canal,Sutter County Extension Canal,Sutter County Extension Canal,Sutter Co. Extension Canal; Sutter Butte Extension Canal,Sutter Extension Water District conveyance system,Local/regional public,Sutter Extension Water District conveyance system,,,,,Local/regional public,,Sutter Extension Water District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,23.56623184140753,6,medium,A42; UNREVIEWED,FALSE,0,12.124988918780842,
CVY_4A821268,Pacheco Tunnel,Pacheco Tunnel,Pacheco Tunnel,,,CVP,Central Valley Project,San Felipe Division,Pacheco conveyance,,San Felipe Division > Pacheco conveyance,Federal,,Federal,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,7.085928171063803,1,medium,UNREVIEWED,FALSE,0,1.8162091346602653,
CVY_4B596558,KLAMATH F1 LATERAL,KLAMATH F1 LATERAL,KLAMATH F1 LATERAL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Distribution/local,Lateral,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,10.475583196004102,2,medium,UNREVIEWED,FALSE,0,3.786498364767369,
CVY_4B60E31F,Wiley,Wiley,Wiley,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.5302825231568755,1,medium,UNREVIEWED,FALSE,0,18.323397830399422,
CVY_4BD604DB,Walnut Road West,Walnut Road West,Walnut Road West,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.23830741163983485,1,medium,UNREVIEWED,FALSE,0,21.88672828309041,
CVY_4BEBA6E1,Tehama Colusa Canal,Tehama Colusa Canal,Tehama Colusa Canal,,,CVP,Central Valley Project,Sacramento River Division,Sacramento Canals Unit,Tehama-Colusa Canal,Sacramento River Division > Sacramento Canals Unit > Tehama-Colusa Canal,Federal,,US Bureau of Reclamation; Glenn Colusa Irrigation District; Federal,Open conveyance,Canal,Unknown,statewide_major,reviewed_override,Major Central Valley Project Sacramento Canals Unit facility.,unknown,221.2201467158829,3,medium,UNREVIEWED,FALSE,0,0.2403935282223982,
CVY_4C0C48A2,Montna North,Montna North,Montna North,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.5342105984225702,1,medium,UNREVIEWED,FALSE,0,18.451446387762328,
CVY_4C1A93EF,ROBLES-CASITAS CANAL DIVERSION CONDUIT,ROBLES-CASITAS CANAL DIVERSION CONDUIT,ROBLES-CASITAS CANAL DIVERSION CONDUIT,,,Other Reclamation,Ventura River Project,,Robles-Casitas conveyance,,Robles-Casitas conveyance,Federal,,US Bureau of Reclamation,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.9326503462588183,1,medium,UNREVIEWED,FALSE,0,6.76233478551848,
CVY_4C2C96B2,Riego 1,Riego 1,Riego 1,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.434783296793572,1,medium,UNREVIEWED,FALSE,0,19.437117355733413,
CVY_4D0D9C53,Unnamed conveyance — Major Conveyance row 767,Unnamed conveyance — Major Conveyance row 767,Unnamed conveyance — Major Conveyance row 767,,,Unknown/unassigned,Unassigned,,,,,Unknown,SSWD,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,6.856317097989498,2,low,UNREVIEWED,FALSE,0,14.55688372019732,
CVY_4D13CE60,Inlet Canal,Inlet Canal,Inlet Canal,,,Local/regional public,Westlands Water District,,,,,Local/regional public,,Westlands Water District,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,7.923097409256931,3,medium,UNREVIEWED,FALSE,0,6.585675464177553,
CVY_4D385098,Banta Carbona Lift Canal,Banta Carbona Lift Canal,Banta Carbona Lift Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,6.881811801258539,1,medium,UNREVIEWED,FALSE,0,16.235431358074983,
CVY_4D9DA079,Upper Feather River,Upper Feather River,Upper Feather River,,,Unknown/unassigned,Unassigned,,,,,California state,,State Water Project,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,6.191082253113986,2,medium,UNREVIEWED,FALSE,0,2.4710674611614807,
CVY_4DFF44A0,Glenn-Colusa Irrigation District Lateral 25-1,GCID Lateral 25-1,Glenn-Colusa Irrigation District Lateral 25-1,GCID Lateral 25-1,Glenn-Colusa Irrigation District conveyance system,Local/regional public,Glenn-Colusa Irrigation District conveyance system,,,,,Local/regional public,,Glenn Colusa Irrigation District,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,7.4925303305809905,1,high,A16,FALSE,0,10.401151967965305,
CVY_4E093136,Main Canal,Main Canal,Main Canal,,,Unknown/unassigned,Unassigned,,,,,Private,,Natomas Central Municipal Water Company,Open conveyance,Canal,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,5.837779982254405,1,medium,UNREVIEWED,FALSE,0,20.596075391191363,
CVY_4EB7EA3A,KLAMATH NORTH CANAL,KLAMATH NORTH CANAL,KLAMATH NORTH CANAL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,15.9832727462429,1,medium,UNREVIEWED,FALSE,0,9.370116476979005,
CVY_4F1A41C9,Poso Canal,Poso Canal,Poso Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,16.915791438155352,1,medium,UNREVIEWED,FALSE,0,6.338745992827006,
CVY_4F1B0F42,Barton Canal,Barton Canal,Barton Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.9716321131209595,2,medium,UNREVIEWED,FALSE,0,3.6951243062055217,
CVY_4F49801F,Lafayette Water Tunnel,Lafayette Water Tunnel,Lafayette Water Tunnel,Lafayette Tunnel,Mokelumne Aqueduct system,Local/regional public,Mokelumne Aqueduct system,,,,,Local/regional public,,East Bay Municipal Utilities District,Closed conveyance,Tunnel,Mainline,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,2.8946512395461266,1,high,22,FALSE,0,8.801663459048697,
CVY_4F74AAC5,Main Canal,Main Canal,Main Canal,,,Local/regional public,Tulare Irrigation District,,,,,Local/regional public,,Tulare Irrigation District,Open conveyance,Canal,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,5.034266840364984,1,medium,UNREVIEWED,FALSE,0,4.507615599028119,
CVY_4FD4B126,Wolf-Hannaman 1 Canal,Wolf-Hannaman 1 Canal,Wolf-Hannaman 1 Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.7637273055575715,1,medium,UNREVIEWED,FALSE,0,0.27089092431859535,
CVY_501E685C,South Coast Conduit,South Coast Conduit,South Coast Conduit,,,Other Reclamation,Cachuma Project,,South Coast conveyance system,,South Coast conveyance system,Federal,,US Bureau of Reclamation; Federal,Closed conveyance,Pipeline; Conduit,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,34.337160718316944,3,medium,UNREVIEWED,FALSE,0,1.2711223987942835,
CVY_503365F9,Calero Pipeline,Calero Pipeline,Calero Pipeline,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,5.831081305461671,1,medium,UNREVIEWED,FALSE,0,5.654144857648074,
CVY_506A9B63,Halsey PH Penstock,Halsey PH Penstock,Halsey PH Penstock,,,Unknown/unassigned,Unassigned,,,,,Unknown,PG&E; PCWA,,Power conveyance,Penstock,Power delivery,local_supporting,automatic,Automatic standard/local rank.,unknown,1.0337068097040882,4,medium,UNREVIEWED,FALSE,0,1.2583671062843744,
CVY_50986E65,Calloway Canal,Calloway Canal,Calloway Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,North Kern Water Storage District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,39.57076794470781,4,medium,UNREVIEWED,FALSE,0,4.170780727062068,
CVY_50B84CD5,Ernst Road,Ernst Road,Ernst Road,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.5575420203618098,1,medium,UNREVIEWED,FALSE,0,16.21566722404547,
CVY_5106DD0B,Lower Rough and Ready Ditch,Lower Rough and Ready Ditch,Lower Rough and Ready Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,0.1395452117924113,1,medium,UNREVIEWED,TRUE,0.12081820193624038,0,
CVY_514E9F3F,KLAMATH P CANAL TUNNEL INTAKE AND DISCHARGE,KLAMATH P CANAL TUNNEL INTAKE AND DISCHARGE,KLAMATH P CANAL TUNNEL INTAKE AND DISCHARGE,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Closed conveyance,Tunnel,Intake,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,1.660399710578318,2,medium,UNREVIEWED,FALSE,0,1.8130036316512663,
CVY_51583E5B,Unnamed conveyance — Major Conveyance row 1365,Unnamed conveyance — Major Conveyance row 1365,Unnamed conveyance — Major Conveyance row 1365,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.9555435770868628,1,low,UNREVIEWED,FALSE,0,1.0762510502169609,
CVY_51AB1A18,AE-CV Intertie,AE-CV Intertie,AE-CV Intertie,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Closed conveyance,Intertie,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,0.04526592466337793,1,medium,UNREVIEWED,FALSE,0,7.614618051331176,
CVY_51C15C7F,Chicago Park Canal,Chicago Park Canal,Chicago Park Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,7.980400694724754,1,medium,UNREVIEWED,FALSE,0,1.094915968903842,
CVY_51D6E35F,River Branch Columbia Canal,River Branch Columbia Canal,River Branch Columbia Canal,,,Unknown/unassigned,Unassigned,,,,,Private,,Columbia Canal Company,Open conveyance,Canal,Branch,local_supporting,automatic,Automatic standard/local rank.,unknown,3.3406887853097573,1,medium,UNREVIEWED,FALSE,0,5.3762696266708865,
CVY_5224C408,Eighty-Foot Canal,Eighty-Foot Canal,Eighty-Foot Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,Buena Vista Water Storage District,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,6.212879925634853,2,medium,UNREVIEWED,FALSE,0,2.0028010569679613,
