acec_id,official_acec_name,normalized_acec_name,alternate_names,source_semantic_key,designation_status,designation_status_label,designation_type,designation_types,rna_relationship_status,is_currently_designated,is_proposed_only,is_historical_or_superseded,is_research_natural_area,has_research_natural_area_component,source_component_count,source_polygon_count,multipart_source_count,official_acres,official_acres_source,current_gis_acres,calculated_source_geometry_acres,acreage_difference,acreage_difference_percent,blm_districts,blm_field_offices,source_administrative_unit,source_admin_unit_code,governing_plan_count,current_governing_plans,designation_decision_date,designation_year,designation_authority,designation_document_id,designation_document_url,designation_document_page,designation_history_summary,relevant_and_important_values_summary,value_families,management_direction_summary,access_and_land_status_summary,counties,states,primary_ecoregions,planning_framework,water_resource_relevance,water_resource_relevance_summary,current_official_page_url,direct_official_area_page_status,current_official_map_url,official_map_status,current_plan_url,current_plan_status,current_office_url,office_page_status,implementation_plan_status,access_page_status,research_status,last_verified,record_confidence,unit_summary_short,notes,source_geometry_part_count,supplied_brim_calculated_geometry_acres,supplied_brim_geometry_valid,supplied_brim_geometry_metric_status,source_geometry_provenance
acec-a42bfe37fea94f,Pipes Canyon,pipes canyon,,"pipes canyon|CDCA Plan, as amended by DRECP|DOI-BLM-CA-D010-2014-0001-RMP-EIS|2016-09-14|CAD00000",currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,0,,not_researched,59829.639094,59829.639094,-0.0,-0.0,California Desert District,,California Desert District,CAD00000,1,"CDCA Plan, as amended by DRECP",2016-09-14,2016,BLM land-use planning decision,DOI-BLM-CA-D010-2014-0001-RMP-EIS,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Cultural resources, and Historic resources.",cultural_archaeological_historic,The statewide source identifies special management attention to protect identified relevant and important values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,drecp,no_water_value_identified_in_statewide_source,No fish-resource relevance is coded affirmative in the statewide source; spatial hydrologic context has not been derived.,,not_verified,,statewide_source_map_only,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,direct_official_plan_or_project_page,https://www.blm.gov/office/california-desert-district-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Pipes Canyon is represented in the current BLM California designated-ACEC layer under CDCA Plan, as amended by DRECP. The statewide source identifies cultural resources, and historic resources as relevant designation categories. The statewide source identifies special management attention to protect identified relevant and important values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",1,59829.639093561505,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
acec-f36ce6f5a67354,Pisgah,pisgah,,"pisgah|CDCA Plan, as amended by DRECP|DOI-BLM-CA-D010-2014-0001-RMP-EIS|2016-09-14|CAD00000",currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,0,,not_researched,53884.357958,53884.357958,0.0,0.0,California Desert District,,California Desert District,CAD00000,1,"CDCA Plan, as amended by DRECP",2016-09-14,2016,BLM land-use planning decision,DOI-BLM-CA-D010-2014-0001-RMP-EIS,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Natural processes, Natural systems, and Wildlife resources.",botanical_or_ecological;wildlife_and_habitat,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,drecp,no_water_value_identified_in_statewide_source,No fish-resource relevance is coded affirmative in the statewide source; spatial hydrologic context has not been derived.,,not_verified,,statewide_source_map_only,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,direct_official_plan_or_project_page,https://www.blm.gov/office/california-desert-district-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Pisgah is represented in the current BLM California designated-ACEC layer under CDCA Plan, as amended by DRECP. The statewide source identifies natural processes, natural systems, and wildlife resources as relevant designation categories. The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",1,53884.35795826887,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
acec-b662662b90103e,Piute Cypress,piute cypress,,piute cypress|Bakersfield Resource Management Plan|DOI-BLM-CA-C060-2014-0001-RMP-EIS|2014-12-22|CAD00000,currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,1,,not_researched,2509.886792,2509.886792,-0.0,-0.0,California Desert District,,California Desert District,CAD00000,1,Bakersfield Resource Management Plan,2014-12-22,2014,BLM land-use planning decision,DOI-BLM-CA-C060-2014-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Natural processes, Natural systems, and Scenic values.",botanical_or_ecological;scenic,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,california_desert_other_plan,no_water_value_identified_in_statewide_source,No fish-resource relevance is coded affirmative in the statewide source; spatial hydrologic context has not been derived.,,not_verified,,statewide_source_map_only,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,direct_official_plan_or_project_page,https://www.blm.gov/office/california-desert-district-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Piute Cypress is represented in the current BLM California designated-ACEC layer under Bakersfield Resource Management Plan. The statewide source identifies natural processes, natural systems, and scenic values as relevant designation categories. The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",3,2509.886792101547,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
acec-bb02e878544f98,Piute-Fenner,piute fenner,,"piute fenner|CDCA Plan, as amended by DRECP|DOI-BLM-CA-D010-2014-0001-RMP-EIS|2016-09-14|CAD00000",currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,0,,not_researched,178838.057246,178838.057246,-0.0,-0.0,California Desert District,,California Desert District,CAD00000,1,"CDCA Plan, as amended by DRECP",2016-09-14,2016,BLM land-use planning decision,DOI-BLM-CA-D010-2014-0001-RMP-EIS,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Cultural resources, Historic resources, and Wildlife resources.",cultural_archaeological_historic;wildlife_and_habitat,The statewide source identifies special management attention to protect identified relevant and important values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,drecp,no_water_value_identified_in_statewide_source,No fish-resource relevance is coded affirmative in the statewide source; spatial hydrologic context has not been derived.,,not_verified,,statewide_source_map_only,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,direct_official_plan_or_project_page,https://www.blm.gov/office/california-desert-district-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Piute-Fenner is represented in the current BLM California designated-ACEC layer under CDCA Plan, as amended by DRECP. The statewide source identifies cultural resources, historic resources, and wildlife resources as relevant designation categories. The statewide source identifies special management attention to protect identified relevant and important values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",1,178838.05724554157,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
acec-902721956da5cf,Plank Road,plank road,,"plank road|CDCA, as amended, ISDRA||1980-12-12|CAD00000",currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,1,,not_researched,416.031127,416.031127,-0.0,-0.0,California Desert District,,California Desert District,CAD00000,1,"CDCA, as amended, ISDRA",1980-12-12,1980,BLM land-use planning decision,,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Cultural resources, Historic resources, Natural processes, Natural systems, and Wildlife resources.",botanical_or_ecological;cultural_archaeological_historic;wildlife_and_habitat,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,california_desert_other_plan,no_water_value_identified_in_statewide_source,No fish-resource relevance is coded affirmative in the statewide source; spatial hydrologic context has not been derived.,,not_verified,,statewide_source_map_only,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,official_california_plan_index_only,https://www.blm.gov/office/california-desert-district-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Plank Road is represented in the current BLM California designated-ACEC layer under CDCA, as amended, ISDRA. The statewide source identifies cultural resources, historic resources, natural processes, natural systems, and wildlife resources as relevant designation categories. The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",2,416.0311273442358,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
acec-b2d2dd7db35a89,Point Sal,point sal,,point sal|Bakersfield Resource Management Plan|DOI-BLM-CA-C060-2014-0001-RMP-EIS|2014-12-22|CAC06000,currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,0,,not_researched,81.753225,81.753225,-0.0,-0.0,Central California District,Bakersfield Field Office,Bakersfield Field Office,CAC06000,1,Bakersfield Resource Management Plan,2014-12-22,2014,BLM land-use planning decision,DOI-BLM-CA-C060-2014-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Cultural resources, Fish or aquatic resources, Historic resources, Natural processes, Natural systems, and Wildlife resources.",botanical_or_ecological;cultural_archaeological_historic;water_aquatic;wildlife_and_habitat,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,central_california_plan,documented_designation_value,The statewide source identifies fish-resource relevance.,,not_verified,,statewide_source_map_only,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,direct_official_plan_or_project_page,https://www.blm.gov/office/bakersfield-field-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Point Sal is represented in the current BLM California designated-ACEC layer under Bakersfield Resource Management Plan. The statewide source identifies cultural resources, fish or aquatic resources, historic resources, natural processes, natural systems, and wildlife resources as relevant designation categories. The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",1,81.75322485217058,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
acec-ba7bf31678aaf4,Potrero,potrero,,potrero|South Coast||1994-05-26|CAD06000,currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,0,,not_researched,12972.327206,12972.327206,0.0,0.0,California Desert District,Palm Springs-South Coast Field Office,Palm Springs-South Coast Field Office,CAD06000,1,South Coast,1994-05-26,1994,BLM land-use planning decision,,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Natural hazards or public safety, Natural processes, Natural systems, and Wildlife resources.",botanical_or_ecological;other_or_unresolved;wildlife_and_habitat,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,california_desert_other_plan,no_water_value_identified_in_statewide_source,No fish-resource relevance is coded affirmative in the statewide source; spatial hydrologic context has not been derived.,,not_verified,,statewide_source_map_only,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,official_california_plan_index_only,https://www.blm.gov/office/palm-springs-south-coast-field-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Potrero is represented in the current BLM California designated-ACEC layer under South Coast. The statewide source identifies natural hazards or public safety, natural processes, natural systems, and wildlife resources as relevant designation categories. The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",1,12972.327205618158,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
acec-8c9f3f2745077b,Rahilly-Gravelly,rahilly gravelly,,rahilly gravelly|Surprise|DOI-BLM-CA-N020-2008-0002-RMP-EIS|2008-04-17|CAN02000,currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,0,,not_researched,955.797539,955.797539,-0.0,-0.0,Northern California District,Applegate Field Office,Applegate Field Office,CAN02000,1,Surprise,2008-04-17,2008,BLM land-use planning decision,DOI-BLM-CA-N020-2008-0002-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/65663/510,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Cultural resources, Historic resources, Natural processes, Natural systems, and Wildlife resources.",botanical_or_ecological;cultural_archaeological_historic;wildlife_and_habitat,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,northern_california_other_plan,no_water_value_identified_in_statewide_source,No fish-resource relevance is coded affirmative in the statewide source; spatial hydrologic context has not been derived.,,not_verified,,statewide_source_map_only,https://eplanning.blm.gov/eplanning-ui/project/65663/510,direct_official_plan_or_project_page,https://www.blm.gov/office/applegate-field-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Rahilly-Gravelly is represented in the current BLM California designated-ACEC layer under Surprise. The statewide source identifies cultural resources, historic resources, natural processes, natural systems, and wildlife resources as relevant designation categories. The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",1,955.7975387906796,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
acec-c24aacac3dc76a,Rainbow Basin/Owl Canyon,rainbow basin owl canyon,,"rainbow basin owl canyon|CDCA Plan, as amended by DRECP|DOI-BLM-CA-D010-2014-0001-RMP-EIS|2016-09-14|CAD00000",currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,0,,not_researched,4103.579992,4103.579992,-0.0,-0.0,California Desert District,,California Desert District,CAD00000,1,"CDCA Plan, as amended by DRECP",2016-09-14,2016,BLM land-use planning decision,DOI-BLM-CA-D010-2014-0001-RMP-EIS,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Historic resources, Natural processes, Natural systems, Scenic values, and Wildlife resources.",botanical_or_ecological;cultural_archaeological_historic;scenic;wildlife_and_habitat,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,drecp,no_water_value_identified_in_statewide_source,No fish-resource relevance is coded affirmative in the statewide source; spatial hydrologic context has not been derived.,,not_verified,,statewide_source_map_only,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,direct_official_plan_or_project_page,https://www.blm.gov/office/california-desert-district-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Rainbow Basin/Owl Canyon is represented in the current BLM California designated-ACEC layer under CDCA Plan, as amended by DRECP. The statewide source identifies historic resources, natural processes, natural systems, scenic values, and wildlife resources as relevant designation categories. The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",1,4103.579991940849,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
acec-e07a71acec298e,Red Hills,red hills,,red hills|Sierra|DOI-BLM-CA-C080-2007-0001-RMP-EIS|2008-02-01|CAC08000,currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,1,,not_researched,9919.644034,9919.644034,0.0,0.0,Central California District,Mother Lode Field Office,Mother Lode Field Office,CAC08000,1,Sierra,2008-02-01,2008,BLM land-use planning decision,DOI-BLM-CA-C080-2007-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Natural systems, and Scenic values.",botanical_or_ecological;scenic,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,central_california_plan,no_water_value_identified_in_statewide_source,No fish-resource relevance is coded affirmative in the statewide source; spatial hydrologic context has not been derived.,,not_verified,,statewide_source_map_only,https://eplanning.blm.gov/eplanning-ui/project/72554/510,direct_official_plan_or_project_page,https://www.blm.gov/office/mother-lode-field-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Red Hills is represented in the current BLM California designated-ACEC layer under Sierra. The statewide source identifies natural systems, and scenic values as relevant designation categories. The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",3,9919.644034215708,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
acec-afcd1e696aa3a1,Red Mountain Spring,red mountain spring,,"red mountain spring|CDCA Plan, as amended by DRECP||2016-09-14|CAD00000",currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,0,,not_researched,717.722137,717.722137,-0.0,-0.0,California Desert District,,California Desert District,CAD00000,1,"CDCA Plan, as amended by DRECP",2016-09-14,2016,BLM land-use planning decision,,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Cultural resources, Historic resources, Natural processes, and Natural systems.",botanical_or_ecological;cultural_archaeological_historic,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,drecp,no_water_value_identified_in_statewide_source,No fish-resource relevance is coded affirmative in the statewide source; spatial hydrologic context has not been derived.,,not_verified,,statewide_source_map_only,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,official_california_plan_index_only,https://www.blm.gov/office/california-desert-district-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Red Mountain Spring is represented in the current BLM California designated-ACEC layer under CDCA Plan, as amended by DRECP. The statewide source identifies cultural resources, historic resources, natural processes, and natural systems as relevant designation categories. The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",1,717.7221371045906,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
acec-d716ed657cb21c,Rodman Mountains Cultural Area,rodman mountains cultural area,,"rodman mountains cultural area|CDCA Plan, as amended by DRECP|DOI-BLM-CA-D010-2014-0001-RMP-EIS|2016-09-14|CAD00000",currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,0,,not_researched,6208.180623,6208.180623,-0.0,-0.0,California Desert District,,California Desert District,CAD00000,1,"CDCA Plan, as amended by DRECP",2016-09-14,2016,BLM land-use planning decision,DOI-BLM-CA-D010-2014-0001-RMP-EIS,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Cultural resources, Historic resources, and Natural systems.",botanical_or_ecological;cultural_archaeological_historic,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,drecp,no_water_value_identified_in_statewide_source,No fish-resource relevance is coded affirmative in the statewide source; spatial hydrologic context has not been derived.,,not_verified,,statewide_source_map_only,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,direct_official_plan_or_project_page,https://www.blm.gov/office/california-desert-district-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Rodman Mountains Cultural Area is represented in the current BLM California designated-ACEC layer under CDCA Plan, as amended by DRECP. The statewide source identifies cultural resources, historic resources, and natural systems as relevant designation categories. The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",1,6208.180623113726,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
acec-6dbf594aa4759f,Rose Spring,rose spring,,"rose spring|CDCA Plan, as amended by DRECP||2016-09-14|CAD00000",currently_designated_source_layer,Currently mapped as designated,ACEC,ACEC,not_verified,True,False,False,unverified,unverified,1,1,0,,not_researched,838.15924,838.15924,0.0,0.0,California Desert District,,California Desert District,CAD00000,1,"CDCA Plan, as amended by DRECP",2016-09-14,2016,BLM land-use planning decision,,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,Current statewide source supplies one governing-plan/ROD association; earlier boundary and designation history require plan-level research.,"Cultural resources, Historic resources, Natural processes, Natural systems, and Wildlife resources.",botanical_or_ecological;cultural_archaeological_historic;wildlife_and_habitat,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,"Legal access, ownership, inholdings, and component-specific restrictions were not established from the statewide ACEC layer.",,California,,drecp,no_water_value_identified_in_statewide_source,No fish-resource relevance is coded affirmative in the statewide source; spatial hydrologic context has not been derived.,,not_verified,,statewide_source_map_only,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,official_california_plan_index_only,https://www.blm.gov/office/california-desert-district-office,official_unit_url_candidate_not_http_validated,not_systematically_researched,not_systematically_researched,statewide_source_audit_complete_plan_level_research_partial,2026-08-05,high_source_identity_medium_semantic_history,"Rose Spring is represented in the current BLM California designated-ACEC layer under CDCA Plan, as amended by DRECP. The statewide source identifies cultural resources, historic resources, natural processes, natural systems, and wildlife resources as relevant designation categories. The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific. The mapped boundary is a planning-designation geometry, not an ownership or access boundary.","Detailed ACEC-specific plan pages, maps, prescriptions, land status, access, and related-designation intersections remain a documented research/overlay phase.",1,838.1592403362108,True,equivalent_within_qa_tolerance,user-supplied BRIM acec shapefile; EPSG:3310; original snapshot preserved
