component_id,acec_id,source_globalid,source_globalid_normalized,source_objectid,source_name,source_name_normalized,source_feature_type,source_designation_code,source_status_code,source_agency_code,component_number,component_count_for_acec,component_gis_acres,component_calculated_acres,component_official_acres,component_blm_district,component_blm_field_office,component_local_managing_unit,component_local_managing_unit_url,component_office_evidence,component_office_evidence_url,component_office_method,component_office_confidence,component_governing_plan,component_governing_plan_url,component_governing_plan_page,component_land_status_scope,component_surface_management_scope,component_inholding_status,component_public_access_status,component_management_summary,component_source_modified_date,component_blm_modify_date,component_last_verified,component_notes,component_supplied_brim_row_number,component_supplied_brim_record_id,component_supplied_geometry_type,component_supplied_geometry_part_count,component_supplied_is_multipart,component_supplied_geometry_valid,component_supplied_geometry_validity_reason,component_supplied_shape_area_m2,component_supplied_shape_length_m,component_live_shape_area_m2,component_live_shape_length_m,component_geometry_metric_status,component_supplied_to_live_match_method,component_supplied_to_live_match_confidence,component_supplied_snapshot
blmca-3c4d10bf-5b35-492d-8807-6586e86334d9,acec-cb322417fa5793,{3C4D10BF-5B35-492D-8807-6586E86334D9},3c4d10bf-5b35-492d-8807-6586e86334d9,8,Susan River,susan river,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,2489.90039,2489.9003903219686,,Northern California District,Eagle Lake Field Office,Eagle Lake Field Office,https://www.blm.gov/office/eagle-lake-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Eagle Lake,https://eplanning.blm.gov/eplanning-ui/project/69341/510,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to protect identified relevant and important values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,7,brim-supplied-3c4d10bf-5b35-492d-8807-6586e86334d9,MultiPolygon,4,True,True,Valid Geometry,10076269.385710726,32988.75130905764,10076269.3857107,32988.7513090576,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-c09b71e8-678f-4f6f-a66c-7be2ec54fbab,acec-3f8988d80d2645,{C09B71E8-678F-4F6F-A66C-7BE2EC54FBAB},c09b71e8-678f-4f6f-a66c-7be2ec54fbab,239,Swasey Drive,swasey drive,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,468.569581,468.56958137491597,,Northern California District,Redding Field Office,Redding Field Office,https://www.blm.gov/office/redding-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2024-12-10,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,234,brim-supplied-c09b71e8-678f-4f6f-a66c-7be2ec54fbab,Polygon,1,False,True,Valid Geometry,1896233.8197283582,5825.486611549558,1896233.81972836,5825.48661154956,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-897c4957-1102-4eff-a935-0266cc5bee6f,acec-db1c025620ee95,{897C4957-1102-4EFF-A935-0266CC5BEE6F},897c4957-1102-4eff-a935-0266cc5bee6f,173,Symmes Creek WSA,symmes creek wsa,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,8371.54791,8371.547909553361,,Central California District,Bishop Field Office,Bishop Field Office,https://www.blm.gov/office/bishop-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"Bishop RMP, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,169,brim-supplied-897c4957-1102-4eff-a935-0266cc5bee6f,Polygon,1,False,True,Valid Geometry,33878452.423205316,36682.586156585014,33878452.4232053,36682.586156585,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-e7f84169-2cb4-4e4e-bcc1-b2f696407519,acec-8b7205a710bcf7,{E7F84169-2CB4-4E4E-BCC1-B2F696407519},e7f84169-2cb4-4e4e-bcc1-b2f696407519,57,Table Mountain,table mountain,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,5218.391547,5218.391547269003,,California Desert District,El Centro Field Office,El Centro Field Office,https://www.blm.gov/office/el-centro-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Eastern San Diego County MFP,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,53,brim-supplied-e7f84169-2cb4-4e4e-bcc1-b2f696407519,Polygon,1,False,True,Valid Geometry,21118081.34766344,20135.187844799555,21118081.3476634,20135.1878447996,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-065830c1-b704-4771-91a2-f9c3524896b4,acec-bb8e39bb718d14,{065830C1-B704-4771-91A2-F9C3524896B4},065830c1-b704-4771-91a2-f9c3524896b4,193,Tierra Redonda,tierra redonda,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,1312.36471,1312.364709621832,,Central California District,Bakersfield Field Office,Bakersfield Field Office,https://www.blm.gov/office/bakersfield-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,189,brim-supplied-065830c1-b704-4771-91a2-f9c3524896b4,Polygon,1,False,True,Valid Geometry,5310951.553664221,9721.467225584933,5310951.55366422,9721.46722558493,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-3cdad385-0fb8-4a58-8cc9-e5da284070e2,acec-ed38a295261e2f,{3CDAD385-0FB8-4A58-8CC9-E5DA284070E2},3cdad385-0fb8-4a58-8cc9-e5da284070e2,40,Timbered Crater WSA,timbered crater wsa,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,18051.421978,18051.421978012444,,Northern California District,Applegate Field Office,Applegate Field Office,https://www.blm.gov/office/applegate-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Alturas,https://eplanning.blm.gov/Project-Home/?id=e567a393-a7f2-f011-8407-001dd80c29f3,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,38,brim-supplied-3cdad385-0fb8-4a58-8cc9-e5da284070e2,Polygon,1,False,True,Valid Geometry,73051512.96517217,79364.5642652776,73051512.9651722,79364.5642652776,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-f7934bf6-07d4-4fbb-a4ed-44a5bcc99e08,acec-2b56b7d087bc72,{F7934BF6-07D4-4FBB-A4ED-44A5BCC99E08},f7934bf6-07d4-4fbb-a4ed-44a5bcc99e08,29,Travertine Hot Springs,travertine hot springs,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,161.954903,161.95490343940867,,Central California District,Bishop Field Office,Bishop Field Office,https://www.blm.gov/office/bishop-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Bishop,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,28,brim-supplied-f7934bf6-07d4-4fbb-a4ed-44a5bcc99e08,Polygon,1,False,True,Valid Geometry,655408.2411229429,3238.4866267566936,655408.241122943,3238.48662675669,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-bf4281f6-64cb-4ca0-adbf-04cb86d1e5af,acec-76697c022d953b,{BF4281F6-64CB-4CA0-ADBF-04CB86D1E5AF},bf4281f6-64cb-4ca0-adbf-04cb86d1e5af,174,Trona Pinnacles,trona pinnacles,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,4057.777891,4057.777890985323,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,170,brim-supplied-bf4281f6-64cb-4ca0-adbf-04cb86d1e5af,Polygon,1,False,True,Valid Geometry,16421244.518806683,16460.76291406824,16421244.5188067,16460.7629140682,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-d71f9477-603a-4e9b-b464-3fcf670d500b,acec-3377f0ee1fcbb1,{D71F9477-603A-4E9B-B464-3FCF670D500B},d71f9477-603a-4e9b-b464-3fcf670d500b,175,Turtle Mountains,turtle mountains,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,51980.122327,51980.12232717936,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,171,brim-supplied-d71f9477-603a-4e9b-b464-3fcf670d500b,Polygon,1,False,True,Valid Geometry,210356091.87688342,96480.2481575205,210356091.876883,96480.2481575205,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-5ca513d2-3632-4d18-bbfe-ecd39ebb0fae,acec-24f5924ae9f5cc,{5CA513D2-3632-4D18-BBFE-ECD39EBB0FAE},5ca513d2-3632-4d18-bbfe-ecd39ebb0fae,223,Upper Burney Dry Lake and Baker Cypress,upper burney dry lake and baker cypress,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,208.978798,208.9787984168207,,Northern California District,Redding Field Office,Redding Field Office,https://www.blm.gov/office/redding-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2024-12-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,219,brim-supplied-5ca513d2-3632-4d18-bbfe-ecd39ebb0fae,MultiPolygon,2,True,True,Valid Geometry,845707.1925185458,5733.212653268285,845707.192518546,5733.21265326829,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-0988669b-9de2-499a-9f3c-f1ab79e4eab2,acec-c1bbe5652a8b4f,{0988669B-9DE2-499A-9F3C-F1AB79E4EAB2},0988669b-9de2-499a-9f3c-f1ab79e4eab2,201,Upper Cuyama Valley,upper cuyama valley,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,15628.051547,15628.051547036908,,Central California District,Bakersfield Field Office,Bakersfield Field Office,https://www.blm.gov/office/bakersfield-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,197,brim-supplied-0988669b-9de2-499a-9f3c-f1ab79e4eab2,MultiPolygon,5,True,True,Valid Geometry,63244480.77272457,101466.6990740128,63244480.7727245,101466.699074013,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-4a3cbfd7-5d6c-48b8-83e6-51657eea7a24,acec-29d65400bcc38b,{4A3CBFD7-5D6C-48B8-83E6-51657EEA7A24},4a3cbfd7-5d6c-48b8-83e6-51657eea7a24,176,Upper Johnson Valley Yucca Rings,upper johnson valley yucca rings,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,329.444423,329.4444225531138,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,172,brim-supplied-4a3cbfd7-5d6c-48b8-83e6-51657eea7a24,Polygon,1,False,True,Valid Geometry,1333214.277232928,4888.566242789117,1333214.27723293,4888.56624278912,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-874c30a4-af68-49bf-86e6-902ca6abecc1,acec-4e3d7779523f35,{874C30A4-AF68-49BF-86E6-902CA6ABECC1},874c30a4-af68-49bf-86e6-902ca6abecc1,230,Upper Klamath Bench,upper klamath bench,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,88.909288,88.90928845025873,,Northern California District,Redding Field Office,Redding Field Office,https://www.blm.gov/office/redding-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2024-12-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,226,brim-supplied-874c30a4-af68-49bf-86e6-902ca6abecc1,MultiPolygon,2,True,True,Valid Geometry,359803.1249759437,4329.550383373903,359803.124975944,4329.5503833739,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-b79694dc-245a-4460-91f3-abe474ea3922,acec-357a2ccbe0140a,{B79694DC-245A-4460-91F3-ABE474EA3922},b79694dc-245a-4460-91f3-abe474ea3922,238,Upper Mattole,upper mattole,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,459.148762,459.1487620129715,,Northern California District,Arcata Field Office,Arcata Field Office,https://www.blm.gov/office/arcata-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2024-12-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,233,brim-supplied-b79694dc-245a-4460-91f3-abe474ea3922,MultiPolygon,7,True,True,Valid Geometry,1858109.116389203,15404.151094829098,1858109.11638921,15404.1510948296,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-2d9d7f56-bb0d-47aa-bccc-0ae56c8a20ff,acec-d82f6ef87526c2,{2D9D7F56-BB0D-47AA-BCCC-0AE56C8A20FF},2d9d7f56-bb0d-47aa-bccc-0ae56c8a20ff,177,Upper McCoy,upper mccoy,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,40627.75533,40627.755329556974,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,173,brim-supplied-2d9d7f56-bb0d-47aa-bccc-0ae56c8a20ff,Polygon,1,False,True,Valid Geometry,164414692.58311346,66963.27640287865,164414692.583114,66963.2764028786,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-7937c0b3-94a9-4cb7-aa6f-102375b68f22,acec-efa23557e2005a,{7937C0B3-94A9-4CB7-AA6F-102375B68F22},7937c0b3-94a9-4cb7-aa6f-102375b68f22,227,Upper and Lower Clear Creek,upper and lower clear creek,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,4560.977936,4560.9779357208345,,Northern California District,Redding Field Office,Redding Field Office,https://www.blm.gov/office/redding-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2024-12-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,223,brim-supplied-7937c0b3-94a9-4cb7-aa6f-102375b68f22,MultiPolygon,10,True,True,Valid Geometry,18457622.851596553,68533.26840856373,18457622.8515966,68533.2684085637,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-1ed835ad-b172-42ca-9ca7-01bbcb95d666,acec-3a59aba8cb5246,{1ED835AD-B172-42CA-9CA7-01BBCB95D666},1ed835ad-b172-42ca-9ca7-01bbcb95d666,211,Walker Ridge,walker ridge,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,3433.452881,3433.4528814677683,,Central California District,Ukiah Field Office,Ukiah Field Office,https://www.blm.gov/office/ukiah-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Ukiah,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,207,brim-supplied-1ed835ad-b172-42ca-9ca7-01bbcb95d666,MultiPolygon,4,True,True,Valid Geometry,13894690.844375625,38137.80464053286,13894690.8443756,38137.8046405329,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-d03c1e5f-ea32-46b9-9bdf-f7e9f92e3e9a,acec-c03b261f133906,{D03C1E5F-EA32-46B9-9BDF-F7E9F92E3E9A},d03c1e5f-ea32-46b9-9bdf-f7e9f92e3e9a,178,Warm Sulfur Springs,warm sulfur springs,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,347.599327,347.59932696205885,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,174,brim-supplied-d03c1e5f-ea32-46b9-9bdf-f7e9f92e3e9a,Polygon,1,False,True,Valid Geometry,1406684.5687383255,4919.255201247704,1406684.56873833,4919.2552012477,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-920d16dd-ab00-469c-a546-6523c3ce111d,acec-e8b72e19e142f6,{920D16DD-AB00-469C-A546-6523C3CE111D},920d16dd-ab00-469c-a546-6523c3ce111d,179,West Mesa,west mesa,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,100862.978583,100862.97858289776,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-05,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,175,brim-supplied-920d16dd-ab00-469c-a546-6523c3ce111d,MultiPolygon,9,True,False,Ring Self-intersection[389641.865899999 -541857.8189],408177992.66059345,256723.54545309988,408177992.660593,256723.5454531,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
