acec_id,component_id,value_record_id,value_family,value_type,value_name,value_scope,value_is_primary,value_description,value_source_document,value_source_url,value_source_page,value_source_section,value_last_verified,value_confidence,water_resource_connection,provenance_class,notes
acec-ffb5fd99225d29,blmca-3e72336a-dcb9-4829-bee8-c52c6557b666,value-a01971899a1a,scenic,scenic,Scenic values,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes scenic values as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_SCE,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-ffb5fd99225d29,blmca-3e72336a-dcb9-4829-bee8-c52c6557b666,value-3457a2f0fbb7,wildlife_and_habitat,wildlife_resource,Wildlife resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes wildlife resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_WRSC,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-17177cc0a3f19c,blmca-f74cfa55-8fd8-4b28-8e26-1a5f25f0b029,value-f8151bb4a3b9,cultural_archaeological_historic,cultural,Cultural resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes cultural resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_CUL,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-17177cc0a3f19c,blmca-f74cfa55-8fd8-4b28-8e26-1a5f25f0b029,value-ff4cfa15b3c8,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-459ef256536f51,blmca-a0a80e46-bb24-41ce-89e8-1bb7690da769,value-434ac295a31e,botanical_or_ecological,natural_process,Natural processes,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural processes as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NPRO,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-459ef256536f51,blmca-a0a80e46-bb24-41ce-89e8-1bb7690da769,value-c4245f1de4d0,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-459ef256536f51,blmca-a0a80e46-bb24-41ce-89e8-1bb7690da769,value-1c490a91046b,scenic,scenic,Scenic values,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes scenic values as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_SCE,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-459ef256536f51,blmca-a0a80e46-bb24-41ce-89e8-1bb7690da769,value-bea6688a576b,wildlife_and_habitat,wildlife_resource,Wildlife resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes wildlife resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_WRSC,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-e5fdbe5b590cc4,blmca-d52bb5ed-2b28-4374-9f0a-e8084d49bf7e,value-00c8bf0031df,cultural_archaeological_historic,historic,Historic resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes historic resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_HIS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-7555038d7fe3db,blmca-0377cb5e-1dca-419a-9742-4b426c069af5,value-89cd1182d487,botanical_or_ecological,natural_process,Natural processes,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural processes as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NPRO,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-7555038d7fe3db,blmca-0377cb5e-1dca-419a-9742-4b426c069af5,value-66e0564635a0,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-7555038d7fe3db,blmca-0377cb5e-1dca-419a-9742-4b426c069af5,value-442e36aedd9f,scenic,scenic,Scenic values,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes scenic values as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_SCE,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-7555038d7fe3db,blmca-0377cb5e-1dca-419a-9742-4b426c069af5,value-283824f2cedc,wildlife_and_habitat,wildlife_resource,Wildlife resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes wildlife resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_WRSC,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-ff9476c993c7fd,blmca-a30599be-cab1-483d-b26c-03fe7ff7940b,value-04d848a8ef05,cultural_archaeological_historic,cultural,Cultural resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes cultural resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_CUL,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-ff9476c993c7fd,blmca-a30599be-cab1-483d-b26c-03fe7ff7940b,value-d981879633a8,cultural_archaeological_historic,historic,Historic resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes historic resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_HIS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-ff9476c993c7fd,blmca-a30599be-cab1-483d-b26c-03fe7ff7940b,value-25c2af7c3722,botanical_or_ecological,natural_process,Natural processes,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural processes as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NPRO,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-ff9476c993c7fd,blmca-a30599be-cab1-483d-b26c-03fe7ff7940b,value-27d50f819b0c,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-ff9476c993c7fd,blmca-a30599be-cab1-483d-b26c-03fe7ff7940b,value-2e2424c7f2d3,wildlife_and_habitat,wildlife_resource,Wildlife resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes wildlife resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_WRSC,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-9ab358b15b0c00,blmca-5cebbbc4-a3e9-4eda-9972-ccd84c8d125c,value-2fc05a124af9,cultural_archaeological_historic,cultural,Cultural resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes cultural resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_CUL,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-9ab358b15b0c00,blmca-5cebbbc4-a3e9-4eda-9972-ccd84c8d125c,value-4e1aa9fa15ee,cultural_archaeological_historic,historic,Historic resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes historic resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_HIS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-9ab358b15b0c00,blmca-5cebbbc4-a3e9-4eda-9972-ccd84c8d125c,value-2b998fb4097b,botanical_or_ecological,natural_process,Natural processes,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural processes as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NPRO,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-9ab358b15b0c00,blmca-5cebbbc4-a3e9-4eda-9972-ccd84c8d125c,value-66017fc1bb34,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-cf2a037802c4f0,blmca-c006b48e-0259-484f-bbff-f3d15ad11f34,value-c56c26f77faf,botanical_or_ecological,natural_process,Natural processes,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural processes as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NPRO,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-cf2a037802c4f0,blmca-c006b48e-0259-484f-bbff-f3d15ad11f34,value-2d84a24f9c23,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-7dae56cb4e1e91,blmca-c13b22fe-c19f-43e0-9e11-f697ebc826ae,value-5753187715d5,cultural_archaeological_historic,cultural,Cultural resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes cultural resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_CUL,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-7dae56cb4e1e91,blmca-c13b22fe-c19f-43e0-9e11-f697ebc826ae,value-026b5341d1f3,water_aquatic,fish_resource,Fish or aquatic resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes fish or aquatic resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_FRSC,2026-08-05,high_source_code,designation_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-7dae56cb4e1e91,blmca-c13b22fe-c19f-43e0-9e11-f697ebc826ae,value-cf8b68630b3d,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-7dae56cb4e1e91,blmca-c13b22fe-c19f-43e0-9e11-f697ebc826ae,value-1c05ace99fee,scenic,scenic,Scenic values,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes scenic values as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_SCE,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-7dae56cb4e1e91,blmca-c13b22fe-c19f-43e0-9e11-f697ebc826ae,value-6382602d1ea6,wildlife_and_habitat,wildlife_resource,Wildlife resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes wildlife resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_WRSC,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-32606f71621fa0,blmca-cfaee409-4828-437d-a4cd-26fc5b67e037,value-48c49460a7b7,botanical_or_ecological,natural_process,Natural processes,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural processes as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NPRO,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-32606f71621fa0,blmca-cfaee409-4828-437d-a4cd-26fc5b67e037,value-a3483236c3db,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-32606f71621fa0,blmca-cfaee409-4828-437d-a4cd-26fc5b67e037,value-215e3a6869f1,scenic,scenic,Scenic values,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes scenic values as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_SCE,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-77c324f5d7499a,blmca-a5eec357-d304-4a3b-b9ee-b00271126ece,value-00aa8d2d0b4c,cultural_archaeological_historic,historic,Historic resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes historic resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_HIS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-77c324f5d7499a,blmca-a5eec357-d304-4a3b-b9ee-b00271126ece,value-aa472d29f72a,other_or_unresolved,natural_hazard,Natural hazards or public safety,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural hazards or public safety as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NHAZ,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-77c324f5d7499a,blmca-a5eec357-d304-4a3b-b9ee-b00271126ece,value-422d983ff0ef,botanical_or_ecological,natural_process,Natural processes,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural processes as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NPRO,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-77c324f5d7499a,blmca-a5eec357-d304-4a3b-b9ee-b00271126ece,value-6a4b137a6d80,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-77c324f5d7499a,blmca-a5eec357-d304-4a3b-b9ee-b00271126ece,value-599f27bd18f6,wildlife_and_habitat,wildlife_resource,Wildlife resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes wildlife resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_WRSC,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-335cfd344ff221,blmca-a0dc74ae-b530-472c-a6f4-00707b2326b5,value-d706715bd8ab,botanical_or_ecological,natural_process,Natural processes,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural processes as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NPRO,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-335cfd344ff221,blmca-a0dc74ae-b530-472c-a6f4-00707b2326b5,value-5dac5497627a,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-0a67662d845f3a,blmca-92d90f6f-ec55-42de-962a-32246714b8cc,value-bc9020f0719e,botanical_or_ecological,natural_process,Natural processes,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural processes as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NPRO,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-0a67662d845f3a,blmca-92d90f6f-ec55-42de-962a-32246714b8cc,value-f926bedf98dc,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-0a67662d845f3a,blmca-92d90f6f-ec55-42de-962a-32246714b8cc,value-7faa32d18276,scenic,scenic,Scenic values,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes scenic values as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_SCE,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-0a67662d845f3a,blmca-92d90f6f-ec55-42de-962a-32246714b8cc,value-65abc9f69b90,wildlife_and_habitat,wildlife_resource,Wildlife resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes wildlife resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_WRSC,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-50fe1926fe83c0,blmca-fab393a5-9fab-431a-a57a-36e69bc2384f,value-b96f749f79c8,cultural_archaeological_historic,cultural,Cultural resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes cultural resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_CUL,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-50fe1926fe83c0,blmca-fab393a5-9fab-431a-a57a-36e69bc2384f,value-56d0f9ec799b,cultural_archaeological_historic,historic,Historic resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes historic resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_HIS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-50fe1926fe83c0,blmca-fab393a5-9fab-431a-a57a-36e69bc2384f,value-ce97a015cfce,botanical_or_ecological,natural_process,Natural processes,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural processes as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NPRO,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-50fe1926fe83c0,blmca-fab393a5-9fab-431a-a57a-36e69bc2384f,value-5873e08df3c8,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-50fe1926fe83c0,blmca-fab393a5-9fab-431a-a57a-36e69bc2384f,value-05957972b74a,wildlife_and_habitat,wildlife_resource,Wildlife resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes wildlife resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_WRSC,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-be1782fac080fa,blmca-723fe7e1-2a23-4079-ac65-4468d163a1b6,value-9f654f7fd43f,botanical_or_ecological,natural_process,Natural processes,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural processes as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NPRO,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-be1782fac080fa,blmca-723fe7e1-2a23-4079-ac65-4468d163a1b6,value-24ea9cd0aaa7,botanical_or_ecological,natural_system,Natural systems,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes natural systems as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_NSYS,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
acec-0084f188f1b409,blmca-b1995a3f-00cd-43bd-9c61-7155f889c2c6,value-dea50286bfcd,cultural_archaeological_historic,cultural,Cultural resources,selected source record and semantic ACEC (one-to-one in current inventory),unresolved,Official statewide source codes cultural resources as relevant (YES).,BLM CA ACEC FeatureServer,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,,ACEC_RLVNCE_CUL,2026-08-05,high_source_code,not_classified_as_water_value,authoritative_source,"This is a controlled statewide relevance category, not a detailed unit-specific value narrative."
