acec_id,component_id,planning_action_id,planning_action_type,planning_action_title,planning_action_date,planning_action_status,planning_action_effect,prior_status,resulting_status,boundary_effect,acreage_before,acreage_after,document_id,document_title,document_url,document_page,eplanning_project_id,eplanning_project_url,source_agency,last_verified,confidence,notes
acec-0af8c68f714a17,blmca-b2f67dd8-a705-4818-b143-16ed43e721ca,plan-action-4e92e4f85f07,governing_land_use_plan_or_amendment,Bakersfield Resource Management Plan,2014-12-22,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-69af73445cb2,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,DOI-BLM-CA-C060-2014-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-509418a6c2d75d,blmca-d3409845-861a-48cf-ad11-2afe3e01460b,plan-action-f81dd56d90c2,governing_land_use_plan_or_amendment,Northwest California Integrated Plan,2024-11-06,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-930a7cb4ff0a,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,DOI-BLM-CA-N060-2021-0012-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-091e00f0dd8853,blmca-c5556740-c87b-40f6-810b-cadecd922066,plan-action-02658c97f22c,governing_land_use_plan_or_amendment,Eastern San Diego County MFP,2008-10-01,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-844b8544259d,Eastern San Diego County MFP,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-903e84da97e457,blmca-9f83fa7e-9185-4af7-b93a-33bec42ab4d9,plan-action-f6521c0d959c,governing_land_use_plan_or_amendment,"Bishop RMP, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-31eedd24de3b,"Bishop RMP, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-3204989a2e2142,blmca-4c2735ff-3769-4559-94b3-b7d9fd54d7d9,plan-action-04efd93a14f3,governing_land_use_plan_or_amendment,"CDCA Plan, as amended, DRECP amendment",1980-12-12,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-94eef1653a48,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,DOI-BLM-CA-D010-1980-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/66949/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-2c13bde9fcc4fa,blmca-c093f3ea-d41d-466a-b2d4-e216c126cf71,plan-action-8701b310b3aa,governing_land_use_plan_or_amendment,Ukiah,2006-09-25,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-8bc39ada015a,Ukiah,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,DOI-BLM-CA-C050-2006-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-bbeaa1285514c3,blmca-cf04601d-5b9f-41d0-8f2a-7893130f78cf,plan-action-688685c001ce,governing_land_use_plan_or_amendment,Sierra,2008-02-01,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-d38aebf70b2e,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,DOI-BLM-CA-C080-2007-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/72554/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-542efdb5fef0f5,blmca-d621b831-3971-4dfd-9baf-4ff04a2d6202,plan-action-bbfa88e7b5ba,governing_land_use_plan_or_amendment,Sierra,2008-02-01,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-d38aebf70b2e,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,DOI-BLM-CA-C080-2007-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/72554/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-e57347bdd98060,blmca-2114ecd1-1cc2-4db9-a493-020c731ebfd7,plan-action-4f78f4e8d74e,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-b2e5dc6ec9bda5,blmca-a1d06ddc-299a-4e58-9604-6c1c21f26f92,plan-action-d4fd1e80f258,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-13aefba9833e50,blmca-41ef1587-8d9f-4cdf-a829-5d418ab58e37,plan-action-33c2ad1eae76,governing_land_use_plan_or_amendment,Hollister,2007-09-07,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-3bfcc66be6b0,Hollister,https://eplanning.blm.gov/eplanning-ui/project/68795/510,,DOI-BLM-CA-C090-2006-0021-EIS,https://eplanning.blm.gov/eplanning-ui/project/68795/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-f597a32b0f2e2f,blmca-5365af8f-10c1-4178-a5ae-c41938cd5a6d,plan-action-5b4bcf565395,governing_land_use_plan_or_amendment,South Coast,1994-05-26,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-3d53c357b064,South Coast,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-ebea38b48ec039,blmca-2f4ac674-ff81-4b3c-acdb-795d34b3669c,plan-action-ef8c59fd49ed,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-7f8e02e30d8ba1,blmca-dc6ffdd3-85be-493c-809b-411388537747,plan-action-07d49af1e026,governing_land_use_plan_or_amendment,Bakersfield Resource Management Plan,2014-12-22,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-69af73445cb2,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,DOI-BLM-CA-C060-2014-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-7c3af1e43a9f14,blmca-a36b669b-af96-4846-a98f-3eac8584ac77,plan-action-867e960aa6ca,governing_land_use_plan_or_amendment,Bakersfield Resource Management Plan,2014-12-22,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-69af73445cb2,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,DOI-BLM-CA-C060-2014-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-fe0e17f592b671,blmca-441d1865-e3b7-4df8-ade4-ef1b7289948d,plan-action-e2e0360f993e,governing_land_use_plan_or_amendment,Bishop,1993-03-26,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-00f5dfe916c7,Bishop,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,,DOI-BLM-CA-C070-1993-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-4db1cd77d45177,blmca-c435c364-83c1-495d-bff1-28218fd93a4b,plan-action-63b5fb8cec69,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-c6832fe4fe69ff,blmca-3f572da3-1623-4d98-85b8-398c00d0b1d7,plan-action-6c32d9e9d89c,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-7fb78c567b62dd,blmca-a09ea6c9-3be0-42d9-bcd0-3edc880ca7b2,plan-action-d77266df5a11,governing_land_use_plan_or_amendment,Ukiah,2006-09-25,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-8bc39ada015a,Ukiah,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,DOI-BLM-CA-C050-2006-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-453bbfcefcd2b8,blmca-3ee51f02-3052-4530-b5ab-a55d0fb6de01,plan-action-6c49268f467e,governing_land_use_plan_or_amendment,South Coast,1994-05-26,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-3d53c357b064,South Coast,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-28ccd8cdd03efe,blmca-94b2ee94-af4d-4a0d-ba6a-684951cbdf49,plan-action-07d91c4320f2,governing_land_use_plan_or_amendment,Northwest California Integrated Plan,2024-11-06,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-930a7cb4ff0a,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,DOI-BLM-CA-N060-2021-0012-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-35f6ced14506e5,blmca-9a6fb198-1b65-4fed-b647-c212a0b65c4b,plan-action-10e734a97e45,governing_land_use_plan_or_amendment,"CDCA Plan, as amended, DRECP amendment",1980-12-12,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-94eef1653a48,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,DOI-BLM-CA-D010-1980-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/66949/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-821ed0c1f6554b,blmca-3d0ce947-a446-4098-9cb0-0b6e6da2054f,plan-action-566da8a2d027,governing_land_use_plan_or_amendment,"CDCA Plan, as amended, DRECP amendment",1980-12-12,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-94eef1653a48,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,DOI-BLM-CA-D010-1980-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/66949/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-d7139601420d37,blmca-f66ec7b0-4c87-4402-b65c-965946d5d5ba,plan-action-d9758e4ad421,governing_land_use_plan_or_amendment,"CDCA Plan, as amended, DRECP amendment",1980-12-12,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-94eef1653a48,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,DOI-BLM-CA-D010-1980-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/66949/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-e5c050a3f7a22c,blmca-6c065d92-3c2d-4968-aea0-8e08319566a2,plan-action-9e377229edd7,governing_land_use_plan_or_amendment,"CDCA Plan, as amended, DRECP amendment",1980-12-12,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-94eef1653a48,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,DOI-BLM-CA-D010-1980-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/66949/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-e6c2af6a943c42,blmca-43eb0662-ceb1-4e09-bcf2-16b58266e874,plan-action-c28627e5589e,governing_land_use_plan_or_amendment,"CDCA Plan, as amended, DRECP amendment",1980-12-12,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-94eef1653a48,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,DOI-BLM-CA-D010-1980-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/66949/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-44648eb1139d38,blmca-42578129-aab2-486b-a8e3-b03f7f06b598,plan-action-9ffd0d00ae89,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-13046e763ce21f,blmca-27022dc7-3d45-4769-8f3b-d6c331222db1,plan-action-ec5dcb391f7e,governing_land_use_plan_or_amendment,Sierra,2008-02-01,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-d38aebf70b2e,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,DOI-BLM-CA-C080-2007-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/72554/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-992f147c29afe1,blmca-60acdf75-d342-4559-a838-81bc1809c6ee,plan-action-16c706ea91f9,governing_land_use_plan_or_amendment,Bakersfield Resource Management Plan,2014-12-22,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-69af73445cb2,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,DOI-BLM-CA-C060-2014-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-2b90609859ce74,blmca-ea029309-dbbc-465c-89d1-57f3eab75021,plan-action-fc75942a6dd4,governing_land_use_plan_or_amendment,Bakersfield Resource Management Plan,2014-12-22,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-69af73445cb2,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,DOI-BLM-CA-C060-2014-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-c825ac751c4b6c,blmca-c90e4a2d-4b09-4d51-94aa-508de4885b66,plan-action-d5f3215cae40,governing_land_use_plan_or_amendment,Ukiah,2006-09-25,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-8bc39ada015a,Ukiah,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,DOI-BLM-CA-C050-2006-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-dd295da0d03980,blmca-6d1c822b-82e0-4ba7-b0b4-7ac498378cff,plan-action-9b07fcb4ece0,governing_land_use_plan_or_amendment,Eagle Lake,2008-04-17,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-5a0f56bb2426,Eagle Lake,https://eplanning.blm.gov/eplanning-ui/project/69341/510,,DOI-BLM-CA-N050-2008-0002-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/69341/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-e9e3b76fe04173,blmca-44ef747f-48ca-4b4b-9530-914c2a20f4af,plan-action-f7a5a1890660,governing_land_use_plan_or_amendment,Northwest California Integrated Plan,2024-11-06,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-930a7cb4ff0a,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,DOI-BLM-CA-N060-2021-0012-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-029d324461b4fd,blmca-e21a309e-c494-49b6-96e5-ba5a83888949,plan-action-0ad06d7ad079,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-0db5fa64bf3ed1,blmca-902a2b47-ec57-4e96-bbf1-356228b9bc0f,plan-action-4c0f0dbc5402,governing_land_use_plan_or_amendment,"Bishop RMP, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-31eedd24de3b,"Bishop RMP, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-f36059a52d6337,blmca-0f2d7bb9-74a0-4f4b-92f8-4230c2e04c47,plan-action-541a08697723,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-59613849770fce,blmca-b201fdac-dbf3-476a-9c99-c9daedadb7c4,plan-action-4c0a24d696fb,governing_land_use_plan_or_amendment,Surprise,2008-04-17,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-f01e6bb58377,Surprise,https://eplanning.blm.gov/eplanning-ui/project/65663/510,,DOI-BLM-CA-N020-2008-0002-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/65663/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-e7b7796f0ade7a,blmca-820b1404-7fe7-41ac-bc0e-6f92bf2bce30,plan-action-b7c592f51f40,governing_land_use_plan_or_amendment,King Range NCA,2005-05-11,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-6994fd272860,King Range NCA,https://eplanning.blm.gov/Project-Home/?id=924ca39a-a7f2-f011-8407-001dd803d067,,DOI-BLM-CA-N030-2005-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=924ca39a-a7f2-f011-8407-001dd803d067,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-0f04a118816070,blmca-811bdfe8-ba07-4b03-b4b9-d22f3409278d,plan-action-e0dabd15f943,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-22fd99f1f52a11,blmca-bf76f70d-1c12-4b48-bbe4-907249edc264,plan-action-29210b2a86d2,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-29f7d98ecf0deb,blmca-ae7d5cb5-2178-4c82-8374-058cda630fe0,plan-action-aa000d023267,governing_land_use_plan_or_amendment,Sierra,2008-02-01,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-d38aebf70b2e,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,DOI-BLM-CA-C080-2007-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/72554/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-7383a744119409,blmca-5b994c88-8d02-4556-9eca-1118f37e7b31,plan-action-547795b4f024,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-7e432c5901abe6,blmca-24a84af4-6d3a-4cc0-9673-124b1db7a28e,plan-action-ddcb5b9e02e1,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-2f6a2aa00acde4,blmca-fac1e6c2-ea5c-4dea-adc4-6a40c461c326,plan-action-7c7fa542f4ef,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-5a013344bad657,blmca-699bccb4-a506-431e-b486-f294c284958a,plan-action-59ef267ef93f,governing_land_use_plan_or_amendment,King Range NCA,2005-05-11,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-6994fd272860,King Range NCA,https://eplanning.blm.gov/Project-Home/?id=924ca39a-a7f2-f011-8407-001dd803d067,,DOI-BLM-CA-N030-2005-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=924ca39a-a7f2-f011-8407-001dd803d067,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-8cb6d52ea6add9,blmca-a6175e86-0c53-49f9-b23e-e5edc584a90b,plan-action-1e480f6fb7b3,governing_land_use_plan_or_amendment,South Coast,1994-05-26,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-3d53c357b064,South Coast,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
